name, author, rating, format, year
Participation and the Mystery: Transpersonal Essays in Psychology~ Education~ and Religion,Jorge N. Ferrer,5.0,Paperback,2018
Comparing Religions,Andrea R. Jain,4.0,Paperback,2014
Sexuality and the World's Religions (Religion in Contemporary Society),,4.6,Hardcover,2003
Rocks of Ages: Science and Religion in the Fullness of Life,Stephen Jay Gould,3.4,Kindle,2011
30-second Religion (The 50 most thought-provoking religious beliefs~ each explained in half a minute),Russell Re Manning,4.0,Hardcover,2011
Religion in Human Evolution,,3.8,Kindle,2011
Sex and the Constitution: Sex~ Religion~ and Law from America's Origins to the Twenty-First Century,Geoffrey R. Stone,4.7,Hardcover,2017
Stereotyping Religion: Critiquing Clichés (Critiquing Religion: Discourse~ Culture~ Power),Brad Stoddard,,Paperback,2017
Systematic Theology: A Compendious View of Natural and Revealed Religion,,4.0,Hardcover,2015
The Mystery-Religions,,3.9,Paperback,2011
Anarchy Evolution: Faith~ Science~ and Bad Religion in a World Without God,Greg Graffin,4.7,Paperback,2011
In Good Faith: Questioning Religion and Atheism,Scott A. Shay,4.9,Hardcover,2018
Everyday Spirituality: Cultivating an Awakening,Jim Tolles,4.4,Kindle,2011
Bible Myths and Their Parallels in Other Religions: Being a Comparison of the Old and New Testament Myths and Miracles with Those of Heathen Nations ... Considering also Their Origin and Meaning,,,Hardcover,
A Peaceful Conquest: Woodrow Wilson~ Religion~ and the New World Order,Cara Lea Burnidge,,Kindle,2016
The Road Back to You: An Enneagram Journey to Self-Discovery,Ian Morgan Cron,4.7,Kindle,2016
Religion as a Social Determinant of Public Health,Ellen L. Idler,3.0,Paperback,2014
Race and Secularism in America (Religion~ Culture~ and Public Life),Vincent W. Lloyd,,Paperback,2016
Kingship and the Gods: A Study of Ancient Near Eastern Religion as the Integration of Society and Nature (Oriental Institute Essays),Henri Frankfort,3.9,Paperback,1978
Reinhold Niebuhr: Major Works on Religion and Politics (LOA #263): Leaves from the Notebook of a Tamed Cynic / Moral Man and Immoral Society / The Children ... History (Library of America (Hardcover)),Reinhold Niebuhr,4.8,Kindle,2015
Pagans: The End of Traditional Religion and the Rise of Christianity,James J. O'Donnell,3.6,Hardcover,2015
Rituals of Resistance: African Atlantic Religion in Kongo and the Lowcountry South in the Era of Slavery,Jason R. Young,5.0,Hardcover,
Ancient Egyptian Religion: An Interpretation,Henri Frankfort,4.6,Paperback,2011
Blacks and Religion Volume One: What did Africa contribute to the Origin of Religion?  The Equinox and the Real Story behind Easter &  Understanding the Book of the Dead,,4.7,Paperback,2014
Cultural Approaches to Studying Religion,Meredith Minister,,Paperback,2018
Schleiermacher: On Religion: Speeches to its Cultured Despisers (Cambridge Texts in the History of Philosophy),Richard Crouter,3.6,Kindle,1996
Orthodoxy and the Religion of the Future,Seraphim Rose,4.1,Paperback,1997
The Souls of China: The Return of Religion After Mao,Ian Johnson,4.8,Hardcover,2017
The Book of Religions,Chuck Harrison,3.5,Paperback,2018
Prolegomena to the Study of Greek Religion (Mythos Books),,2.4,Paperback,1991
The Founding Fathers and the Place of Religion in America,Frank Lambert,4.7,Paperback,2006
The Founding Fathers and the Place of Religion in America,Frank Lambert,4.7,Paperback,2006
On Religion (Thinking in Action),John  D Caputo,4.4,Paperback,2001
Religions of India,,3.0,Paperback,2017
World Religions: Eastern Traditions,Roy C. Amore,4.0,Paperback,
The Perfect Matrimony: Why Sex and Religion are Inseparable,Samael Aun Weor,4.1,Paperback,2012
The Mystic Heart: Discovering a Universal Spirituality in the World's Religions,Wayne Teasdale,4.6,Paperback,2001
Religions of Rome: Volume 1: A History,Mary Beard,4.9,Paperback,1998
Seven Types of Atheism,John Gray,3.8,Hardcover,2018
The Church of Scientology: A History of a New Religion,Hugh B. Urban,4.5,Paperback,2013
Seculosity: How Career~ Parenting~ Technology~ Food~ Politics~ and Romance Became Our New Religion and What to Do about It,David Zahl,5.0,Hardcover,2019
Science vs. Religion: What Scientists Really Think,Elaine Howard Ecklund,4.1,Hardcover,2010
Witches and Pagans: Women in European Folk Religion~ 700-1100 (Secret History of the Witches),,4.6,Paperback,2017
Ritual and Belief: Readings in the Anthropology of Religion,,3.4,Kindle,2010
The Way of Orisa: Empowering Your Life Through the Ancient African Religion of Ifa,,3.9,Paperback,1993
The Next Right Thing: A Simple~ Soulful Practice for Making Life Decisions,Emily P. Freeman,5.0,Hardcover,2019
The Altars of Republican Rome and Latium: Sacrifice and the Materiality of Roman Religion,,,Paperback,2019
The Next Right Thing: A Simple~ Soulful Practice for Making Life Decisions,Emily P. Freeman,5.0,Hardcover,2019
The Altars of Republican Rome and Latium: Sacrifice and the Materiality of Roman Religion,,,Paperback,2019
Religion and the Rise of Jim Crow in New Orleans,James B. Bennett,,Paperback,2016
Introducing Eastern Orthodox Theology,,4.6,Paperback,2013
Jezebel Unhinged: Loosing the Black Female Body in Religion and Culture,Tamura Lomax,5.0,Paperback,2018
Women Healing Earth: Third World Women on Ecology~ Feminism~ and Religion (Ecology & Justice) (Ecology and Justice),Rosemary Radford Ruether,4.5,Paperback,1996
Zoroastrianism: An Introduction (I.B.Tauris Introductions to Religion),Jenny Rose,4.5,Paperback,2011
Eight Theories of Religion,Daniel L. Pals,4.1,Paperback,
The Tragedy of U.S. Foreign Policy: How America's Civil Religion Betrayed the National Interest,Walter A. McDougall,4.1,Kindle,2019
Religion in Japan: Unity and Diversity,H. Byron Earhart,,Paperback,2013
Religions~ Values~ and Peak-Experiences (Compass),Abraham H. Maslow,4.2,Paperback,1994
Another Way Home: Moving Beyond Religion to the Interspiritual Jesus and the Sacred Feminine,,5.0,Paperback,2018
Mushrooms and Mankind: The Impact of Mushrooms on Human Consciousness and Religion,,4.1,Paperback,2003
Silent Souls Weeping: Depression-Sharing Stories~ Finding Hope,Jane Clayson Johnson,5.0,Hardcover,2018
Unbelievable: 7 Myths About the History and Future of Science and Religion,Michael Newton Keas,4.0,Hardcover,2019
Comparative Religions (Quickstudy Reference Guides - Academic),Inc. BarCharts,4.4,Pamphlet,2003
Structure and History in Greek Mythology and Ritual (Sather Classical Lectures),Walter Burkert,5.0,Paperback,1982
Indescribable: 100 Devotions for Kids About God and Science,Louie Giglio,4.9,Hardcover,2017
Entangled Worlds: Religion~ Science~ and New Materialisms (Transdisciplinary Theological Colloquia),Mary-Jane Rubenstein,,Paperback,2017
The Handbook of Yoruba Religious Concepts,,4.5,Paperback,1994
Abraham: One God~ Three Wives~ Five Religions,Frances Worthington,4.3,Paperback,2011
The Religion of Technology: The Divinity of Man and the Spirit of Invention,David F. Noble,3.7,Paperback,1999
The Future of Religion,Rodney Stark,4.0,Paperback,1986
Hinduism: A Simple Guide to the Hindu Religion~ Gods~ Goddesses~ Beliefs~ History~ and Rituals + A Hindu Meditation Guide,,,Paperback,2019
Paranormal America (second edition): Ghost Encounters~ UFO Sightings~ Bigfoot Hunts~ and Other Curiosities in Religion and Culture,,1.0,Paperback,2017
Runes: Learn Everything about Runes~ Celtic Religions and Celtic History (Viking History~ Norse Mythology~ Celtic~ Wicca~ Divination~ Fortune Telling~ Celtic Religions),Sarah Thompson,3.7,Paperback,2016
Introduction to the Old Testament (Introduction to Religion),Bill T. Arnold,4.5,Paperback,2014
History of the World's Religions (12th Edition),David S. Noss,3.9,Hardcover,2007
Santeria Enthroned: Art~ Ritual and Innovation in an Afro-Cuban Religion (Paperback) - Common,,5.0,Paperback,
Atlas of Religion in China: Social and Geographical Contexts,Fenggang Yang,,Hardcover,2018
Understanding Death: An Introduction to Ideas of Self and the Afterlife in World Religions,Angela Sumegi,5.0,Paperback,2013
God Is Not Great: How Religion Poisons Everything,Christopher Hitchens,4.6,Paperback,2009
Medicine and Religion: A Historical Introduction,Gary B. Ferngren,4.5,Paperback,2014
Spirit Wars,Ronald Niezen,4.4,Paperback,2000
Jewish History~ Jewish Religion: The Weight of Three Thousand Years (Get Political),Israel Shahak,4.3,Paperback,2008
Religion and Politics in America,Laura R. Olson,,Paperback,2018
Challenge of the Cults and New Religions~ The,Ron Rhodes,4.4,Hardcover,2001
Ancient Religions,Sarah Iles Johnston,2.8,Paperback,2007
Esalen: America and the Religion of No Religion,,3.9,Paperback,2008
Religions of Asia,,4.3,Paperback,1993
The Evolution of Religion: How Religions Originate~ Change~ and Die,Alex Shelby,4.2,Paperback,2014
Suffering: Gospel Hope When Life Doesn't Make Sense,Paul David Tripp,4.7,Hardcover,2018
Building a Heaven on Earth: Religion~ Activism~ and Protest in Japanese Occupied Korea,,,Hardcover,2014
Postmodern Belief: American Literature and Religion since 1960 (20/21),Amy Hungerford,5.0,Paperback,2010
Why Religion Matters: The Fate of the Human Spirit in an Age of Disbelief,Huston Smith,3.5,Hardcover,2000
Themis: A Study of the Social Origins of Greek Religion (Cambridge Library Collection - Classics),,,Paperback,2010
Disinformation: Former Spy Chief Reveals Secret Strategies for Undermining Freedom~ Attacking Religion~ and Promoting Terrorism,Lt. Gen. Ion Mihai Pacepa,4.4,Hardcover,2013
The Persian Gamble,Joel C. Rosenberg,4.7,Kindle,2019
The Essence of Religion (Great Books in Philosophy),Ludwig Feuerbach,4.6,Paperback,2004
Why I Hate Religion: 10 Reasons to Break Free from the Bondage of Religious Tradition,,4.7,Hardcover,2015
Unseen Forces Beyond This World,Phillip Halverson,4.8,Paperback,
Can't Make This Stuff Up!: Finding the Upside to Life's Downs,,5.0,Audible Audiobook,2019
The Land Looks After Us: A History of Native American Religion (Religion in American Life),Joel W. Martin,3.6,Paperback,2001
A History of the World's Religions (13th Edition),David S. Noss,3.9,Paperback,
Religion in Minutes,,5.0,Paperback,2017
Electric Santería: Racial and Sexual Assemblages of Transnational Religion (Gender~ Theory~ and Religion),,4.8,Paperback,2015
The Sociology of Religion,,4.0,Paperback,1993
A Christology of Religions,,,Paperback,2018
The Religion of the Aryo-Germanic Folk: Esoteric and Exoteric,,4.7,Paperback,2017
Wanamaker's Temple: The Business of Religion in an Iconic Department Store,Nicole C. Kirk,4.5,Hardcover,2018
Religions of the World,Lewis M. Hopfe,4.0,Paperback,
The Black Craft: A Direct Comparison of the Origins of Religion~ Witchcraft & Spirituality in their use for Conquest over Native Populations (Morgana Le Fay's Lost Manuscripts),Morgana Le'Fay,,Paperback,2018
Exodus!: Religion~ Race~ and Nation in Early Nineteenth-Century Black America,,5.0,Paperback,2000
The World Jesus Knew: A Curious Kid's Guide to Life in the First Century,,4.9,Hardcover,2017
The World Jesus Knew: A Curious Kid's Guide to Life in the First Century,,4.9,Hardcover,2017
The Magnolia Story (with Bonus Content),Chip Gaines,4.9,Kindle,2016
Yoruba 16 Oracle Geomancy,,5.0,Paperback,2016
Unconventional Partners: Religion and Liberal Culture in the United States,Robert Booth Fowler,,Paperback,1989
When I Pray for You,Matthew Paul Turner,5.0,Hardcover,2019
Girl~ Stop Apologizing (Audible Exclusive Edition): A Shame-Free Plan for Embracing and Achieving Your Goals,,4.5,Audible Audiobook,2019
Done.: What most religions don't tell you about the Bible,Cary Schmidt,4.6,Paperback,2005
Rulers~ Religion~ and Riches: Why the West Got Rich and the Middle East Did Not (Cambridge Studies in Economics~ Choice~ and Society),,4.4,Kindle,2017
Why Tolerate Religion?,,4.1,Hardcover,2012
Religion in Mind: Cognitive Perspectives on Religious Belief~ Ritual~ and Experience,,4.2,Paperback,2011
A Love Letter Life: Pursue Creatively. Date Intentionally. Love Faithfully.,,4.9,Audible Audiobook,2019
Occultism~ Witchcraft~ and Cultural Fashions: Essays in Comparative Religion,Mircea Eliade,4.7,Kindle,2012
American Secularism: Cultural Contours of Nonreligious Belief Systems (Religion and Social Transformation),Joseph O. Baker,5.0,Paperback,2015
Christianity: The Origins of a Pagan Religion,Philippe Walter,3.8,Paperback,
Tales of Wonder: Adventures Chasing the Divine~ an Autobiography,Huston Smith,4.7,Paperback,2010
Public Religions in the Modern World,José Casanova,3.4,Paperback,1994
Encyclopedia of Demons in World Religions and Cultures,Theresa Bane,4.0,Paperback,2012
Calvin Institutes Vol 1 and 2 Set: Calvin: Institutes of the Christian Religion (The Library of Christian Classics),,4.4,Paperback,
The World's Religions,Ninian Smart,4.4,Paperback,1998
Everybody~ Always: Becoming Love in a World Full of Setbacks and Difficult People,Bob Goff,4.9,Kindle,2018
From Sand and Ash,Amy Harmon,4.7,Kindle,2016
A Companion to Greek Religion,,3.0,Paperback,2010
Psychology of Religion: Classic and Contemporary,,4.0,Hardcover,1996
The Ghost-Dance Religion and Wounded Knee (Native American),James Mooney,4.4,Paperback,2011
Religion and the Rise of Western Culture: The Classic Study of Medieval Civilization,Christopher Dawson,4.6,Paperback,1991
100 Questions and Answers About Chaldean Americans~ Their Religion~ Language and Culture,,,Paperback,2019
A Companion to Roman Religion,,,Paperback,2011
Religion: Secret Religion,,5.0,Hardcover,2016
Against Individualism: A Confucian Rethinking of the Foundations of Morality~ Politics~ Family~ and Religion (Philosophy and Cultural Identity),,4.5,Paperback,2016
On Saudi Arabia: Its People~ Past~ Religion~ Fault Lines--and Future,Karen Elliott House,4.3,Paperback,2013
Gods of Thrones: Vol. 2: A Pilgrim's Guide to the Religions of Ice and Fire,,,Paperback,2019
A History of Israelite Religion in the Old Testament Period~ Vol. 1: From the Beginnings to the End of the Monarchy (Old Testament Library),,5.0,Hardcover,
Crisis of Conscience: The story of the struggle between loyalty to God and loyalty to one’s religion.,Raymond Franz,5.0,Paperback,2018
The Book of Signs: 31 Undeniable Prophecies of the Apocalypse,David  Jeremiah,5.0,Kindle,2019
Is Nothing Something?: Kids' Questions and Zen Answers About Life~ Death~ Family~ Friendship~ and Everything in Between,Thich Nhat Hanh,4.8,Hardcover,2014
The Politics of Myth: A Study of C. G. Jung~ Mircea Eliade~ and Joseph Campbell (SUNY series~ Issues in the Study of Religion),,3.3,Paperback,1999
The Routledge Companion to the Study of Religion (Routledge Religion Companions),,4.5,Paperback,2009
African Immigrant Religions in America,,4.0,Paperback,2007
Langston's Salvation: American Religion and the Bard of Harlem,Wallace D. Best,4.5,Hardcover,2017
Catholic Apologetics: A Course in Religion - Book IV,,4.4,Paperback,2003
Invitation to Asian Religions,,,Paperback,2015
Romans: A Commentary,,5.0,Kindle,2018
By Richard Warms - Sacred Realms: Readings in the Anthropology of Religion: 2nd (second) Edition,,5.0,Paperback,1994
Mary and Early Christian Women: Hidden Leadership,Ally Kateusz,3.8,Kindle,2019
Babylon's Banksters: The Alchemy of Deep Physics~ High Finance and Ancient Religion,Joseph P. Farrell,4.2,Paperback,2010
A History of Religious Ideas~ Vol. 3: From Muhammad to the Age of Reforms,Mircea Eliade,4.5,Paperback,1988
The Ragged Edge of Night,Olivia Hawker,4.5,Kindle,2018
The Bible~ The Constitution~ and The Founding Fathers,,5.0,Paperback,2016
Babylon's Banksters: The Alchemy of Deep Physics~ High Finance and Ancient Religion,Joseph P. Farrell,4.2,Paperback,2010
A History of Religious Ideas~ Vol. 3: From Muhammad to the Age of Reforms,Mircea Eliade,4.5,Paperback,1988
The Ragged Edge of Night,Olivia Hawker,4.5,Kindle,2018
Philosophy of Religion: An Anthology,,4.7,Paperback,
Mental Health and the Church: A Ministry Handbook for Including Children and Adults with ADHD~ Anxiety~ Mood Disorders~ and Other Common Mental Health Conditions,Stephen Grcevich  MD,4.9,Paperback,2018
